id,player_class,type,name,set,text,cost,attack,health,rarity,collectible,flavor,mechanics,dust,play_requirements,race,how_to_earn,how_to_earn_golden,targeting_arrow_text,faction,durability,entourage
EX1_619e,PALADIN,ENCHANTMENT,Equality,EXPERT1,Health changed to 1.,,,,,,,,,,,,,,,,
BRMC_99e,NEUTRAL,MINION,Rock Elemental,TB,<b>Taunt</b>,2,2,3,,,,['TAUNT'],,,,,,,,,
CFM_712_t27,NEUTRAL,MINION,Jade Golem,GANGS,,10,27,27,,,,['JADE_GOLEM'],,,,,,,,,
LOE_039,NEUTRAL,MINION,Gorillabot A-3,LOE,"<b>Battlecry:</b> If you control another Mech, <b>Discover</b> a Mech.",4,3,4,COMMON,True,"A-1 and A-2 went nuts, when they should have gone bolts.",['BATTLECRY'],"[40, 400, 5, 50]",,MECHANICAL,"Unlocked in The Ruined City, in the League of Explorers adventure.","Crafting unlocked in The Ruined City, in the League of Explorers adventure.",,,,
LOEA07_26,NEUTRAL,SPELL,Consult Brann,LOE,Draw 3 cards.,1,,,,,,,,,,,,,,,
BRMA14_5H,NEUTRAL,MINION,Toxitron,BRM,"At the start of your turn, deal 1 damage to all other minions.",1,4,4,LEGENDARY,,,,"[1600, 3200, 400, 1600]",,MECHANICAL,,,,,,
EX1_573b,DRUID,SPELL,Shan'do's Lesson,EXPERT1,Summon two 2/2 Treants with <b>Taunt</b>.,0,,,,,,,,,,,,,,,
EX1_131,ROGUE,MINION,Defias Ringleader,EXPERT1,<b>Combo:</b> Summon a 2/1 Defias Bandit.,2,2,2,COMMON,True,"He stole the deed to town years ago, so technically the town <i>is</i> his. He just calls people Scrub to be mean.",['COMBO'],"[40, 400, 5, 50]",,,,,,,,
BRMA14_9,NEUTRAL,MINION,Magmatron,BRM,"Whenever a player plays a card, Magmatron deals 2 damage to them.",5,7,7,LEGENDARY,,,['AURA'],"[1600, 3200, 400, 1600]",,MECHANICAL,,,,,,
AT_132_DRUID,DRUID,HERO_POWER,Dire Shapeshift,TGT,"<b>Hero Power</b>
Gain 2 Armor and +2 Attack this turn.",2,,,,,,,,,,,,,,,
OG_301,WARRIOR,MINION,Ancient Shieldbearer,OG,"<b>Battlecry:</b> If your C'Thun has at least 10 Attack, gain 10 Armor.",7,6,6,RARE,True,"Back in her day, each shield weighed two tons and she had to carry four of them on each arm!","['BATTLECRY', 'RITUAL']","[100, 800, 20, 100]",,,,,,,,
TB_012,NEUTRAL,SPELL,Choose a New Card!,TB,Look at 3 random cards. Choose one and shuffle it into your deck.,0,,,,,,,,,,,,,,,
AT_027,WARLOCK,MINION,Wilfred Fizzlebang,TGT,Cards you draw from your Hero Power cost (0).,6,4,4,LEGENDARY,True,"He can summon anything, even a FEARSOME DOOMGUARD*.
*He's pretty sure this is going to work out.",,"[1600, 3200, 400, 1600]",,,,,,,,
NEW1_040,NEUTRAL,MINION,Hogger,EXPERT1,"At the end of your turn, summon a 2/2 Gnoll with�<b>Taunt</b>.",6,4,4,LEGENDARY,True,"Hogger is super powerful. If you kill him, it's because he <i>let</i> you.",,"[1600, 3200, 400, 1600]",,,,,,,,
BRM_004t,NEUTRAL,MINION,Whelp,BRM,,1,1,1,,,,,,,,,,,,,
CFM_621t31,NEUTRAL,SPELL,Shadow Oil,GANGS,Add 3 random Demons to your hand.,10,,,,,,,,,,,,,,,
KAR_025a,WARLOCK,MINION,Candle,KARA,,1,1,1,,,,,,,,,,,,,
CS2_008,DRUID,SPELL,Moonfire,CORE,Deal 1 damage.,0,,,COMMON,True,"""Cast Moonfire, and never stop."" - How to Be a Druid, Chapter 5, Section 3",,,{'REQ_TARGET_TO_PLAY': 0},,Unlocked at Level 6.,Unlocked at Level 40.,,,,
NEW1_027,NEUTRAL,MINION,Southsea Captain,EXPERT1,Your other Pirates have +1/+1.,3,3,3,EPIC,True,"When he saves enough plunder, he's going to commission an enormous captain's hat.  He has hat envy.",['AURA'],"[400, 1600, 100, 400]",,PIRATE,,,,,,
CFM_621t26,NEUTRAL,SPELL,Stonescale Oil,GANGS,Gain 10 Armor.,10,,,,,,,,,,,,,,,
CS2_tk1,NEUTRAL,MINION,Sheep,CORE,,1,1,1,COMMON,,,,,,BEAST,,,,,,
EX1_565o,SHAMAN,ENCHANTMENT,Flametongue,CORE,+2 Attack from Flametongue Totem.,,,,,,,,,,,,,,,,
XXX_063,NEUTRAL,SPELL,Destroy ALL Secrets,CHEAT,Destroy all <b>Secrets:</b>.,0,,,,,,,,,,,,,,,
CFM_648t,NEUTRAL,MINION,"""Little Friend""",GANGS,,6,6,6,,,,,,,,,,,,,
GVG_086,WARRIOR,MINION,Siege Engine,GVG,"Whenever you gain Armor, give this minion +1 Attack.",5,5,5,RARE,True,Wintergrasp Keep's only weakness!,,"[100, 800, 20, 100]",,MECHANICAL,,,,,,
CS2_181e,NEUTRAL,ENCHANTMENT,Full Strength,EXPERT1,This minion has +2 Attack.,,,,,,,,,,,,,,,,
OG_202a,DRUID,SPELL,Y'Shaarj's Strength,OG,Summon a 2/2 Slime.,0,,,RARE,,,,"[100, 800, 20, 100]",,,,,,,,
CFM_324,SHAMAN,MINION,White Eyes,GANGS,"<b>Taunt</b>.
<b>Deathrattle:</b> Shuffle
'The Storm Guardian' into your deck.",5,5,5,LEGENDARY,True,My life for Aya!,"['DEATHRATTLE', 'TAUNT']","[1600, 3200, 400, 1600]",,,,,,,,
OG_284e,NEUTRAL,ENCHANTMENT,Geomancy,OG,Has <b>Taunt</b>.,,,,,,,,,,,,,,,,
NAX7_05,NEUTRAL,SPELL,Mind Control Crystal,NAXX,Activate the Crystal to control the Understudies!,1,,,,,,,,,,,,,,,
TU4f_007,NEUTRAL,MINION,Crazy Monkey,MISSIONS,<b>Battlecry:</b> Throw Bananas.,1,1,2,COMMON,,,['BATTLECRY'],,,,,,,,,
KARA_13_03H,WARRIOR,MINION,Orc Warrior,KARA,<b>Charge</b>,2,3,3,,,,['CHARGE'],,,,,,,,,
AT_046,SHAMAN,MINION,Tuskarr Totemic,TGT,<b>Battlecry:</b> Summon a random basic Totem.,3,3,2,COMMON,True,Turns out the tuskarr aren't real choosy about their totems.,['BATTLECRY'],"[40, 400, 5, 50]",,,,,,,,
EX1_001,NEUTRAL,MINION,Lightwarden,EXPERT1,"Whenever a character is healed, gain +2 Attack.",1,1,2,RARE,True,She�s smaller than her sisters Mediumwarden and Heavywarden.,,"[100, 800, 20, 100]",,,,,,,,
BRMA01_2H_2_TB,NEUTRAL,HERO_POWER,Pile On!!!,TB,"<b>Hero Power</b>
Put a minion from each deck into the battlefield.",2,,,,,,,,{'REQ_NUM_MINION_SLOTS': 1},,,,,,,
BRMA09_4,NEUTRAL,HERO_POWER,Blackwing,BRM,"<b>Hero Power</b>
Summon a 3/1 Dragonkin. Get a new Hero Power.",1,,,,,,,,{'REQ_NUM_MINION_SLOTS': 1},,,,,,,"['BRMA09_2', 'BRMA09_3', 'BRMA09_5']"
LOEA06_03eh,NEUTRAL,ENCHANTMENT,Animated,LOE,+3/+3 and <b>Taunt</b>.,,,,,,,,,,,,,,,,
DS1_178e,HUNTER,ENCHANTMENT,Charge,CORE,Tundra Rhino grants <b>Charge</b>.,,,,,,,,,,,,,,,,
NAX10_03H,NEUTRAL,HERO_POWER,Hateful Strike,NAXX,"<b>Hero Power</b>
Destroy a minion.",4,,,,,,,,"{'REQ_TARGET_TO_PLAY': 0, 'REQ_MINION_TARGET': 0}",,,,,,,
CS2_092e,PALADIN,ENCHANTMENT,Blessing of Kings,CORE,+4/+4.,,,,,,,,,,,,,,,,
KARA_11_01heroic,NEUTRAL,HERO,Nightbane,KARA,,,,30,,,,,,,,,,,,,
LOEA09_3b,NEUTRAL,HERO_POWER,Getting Hungry,LOE,"<b>Hero Power</b>
Summon a 1/1 Hungry Naga.",0,,,,,,['AI_MUST_PLAY'],,,,,,,,,
EX1_164,DRUID,SPELL,Nourish,EXPERT1,<b>Choose One -</b> Gain 2�Mana Crystals; or Draw 3 cards.,5,,,RARE,True,"Druids take nourishment from many things: the power of nature, the songbird's chirp, a chocolate cake.",['CHOOSE_ONE'],"[100, 800, 20, 100]",,,,,,,,
NAX6_01H,NEUTRAL,HERO,Loatheb,NAXX,,,,99,,,,,,,,,,,,,
AT_061e,HUNTER,ENCHANTMENT,Lock and Load,TGT,,,,,,,,['TAG_ONE_TURN_EFFECT'],,,,,,,,,
BRMA08_2H,NEUTRAL,HERO_POWER,Intense Gaze,BRM,"<b>Passive Hero Power</b>
All cards cost (1). You are capped at 2 Mana Crystals, and opponent at 1.",0,,,,,,,,,,,,,,,
TB_KTRAF_HP_KT_3,NEUTRAL,HERO_POWER,Necromancy,TB,Resurrect a random friendly minion that died this game.,2,,,,,,,,{'REQ_FRIENDLY_MINION_DIED_THIS_GAME': 0},,,,,,,
HERO_07,WARLOCK,HERO,Gul'dan,CORE,,,,30,FREE,True,,,,,,,,,,,
tt_004,NEUTRAL,MINION,Flesheating Ghoul,EXPERT1,"Whenever a minion dies, gain +1 Attack.",3,2,3,COMMON,True,'Flesheating' is an unfair name.  It's just that there's not really much else for him to eat.,,"[40, 400, 5, 50]",,,,,,,,
NAX4_01H,MAGE,HERO,Noth the Plaguebringer,NAXX,,,,45,,,,,,,,,,,,,
OG_216,HUNTER,MINION,Infested Wolf,OG,<b>Deathrattle:</b> Summon two 1/1 Spiders.,4,3,3,RARE,True,A little flea powder will fix that right up.,['DEATHRATTLE'],"[100, 800, 20, 100]",,BEAST,,,,,,
EX1_317t,WARLOCK,MINION,Worthless Imp,EXPERT1,<i>You are out of demons! At least there are always imps...</i>,1,1,1,COMMON,,,,"[40, 400, 5, 50]",,DEMON,,,,,,
KARA_09_08,WARLOCK,MINION,Kil'rek,KARA,<b>Taunt</b>,4,2,6,,,,['TAUNT'],,,DEMON,,,,,,
BRMA14_9H,NEUTRAL,MINION,Magmatron,BRM,"Whenever a player plays a card, Magmatron deals 2 damage to them.",5,8,8,LEGENDARY,,,,"[1600, 3200, 400, 1600]",,MECHANICAL,,,,,,
LOEA04_06,NEUTRAL,SPELL,Pit of Spikes,LOE,<b>Choose Your Path!</b>,0,,,,,,,,,,,,,,,
KARA_00_06,MAGE,SPELL,Arcane Power,KARA,You have <b>Spell Damage</b> +5 this turn.,2,,,,,,,,,,,,,,,
KARA_13_15,NEUTRAL,MINION,Wanda Wonderhooves,TB,"Portals cost (1) less.
<i>Does not count as a minion.</i>",2,1,2,LEGENDARY,,,,,,,,,,,,
DS1_070o,HUNTER,ENCHANTMENT,Master's Presence,CORE,+2/+2 and <b>Taunt</b>.,,,,,,,,,,,,,,,,
XXX_014,NEUTRAL,SPELL,Mill 10,CHEAT,Put 10 cards from a hero's deck into his graveyard.,0,,,COMMON,,,,,"{'REQ_TARGET_TO_PLAY': 0, 'REQ_HERO_TARGET': 0}",,,,,,,
EX1_554t,HUNTER,MINION,Snake,EXPERT1,,1,1,1,COMMON,,,,"[40, 400, 5, 50]",,BEAST,,,,,,
GVG_067,NEUTRAL,MINION,Stonesplinter Trogg,GVG,"Whenever your opponent casts a spell, gain +1 Attack.",2,2,3,COMMON,True,The only thing worse than smelling troggs is listening to their poetry.,,"[40, 400, 5, 50]",,,,,,,,
LOE_022,WARRIOR,MINION,Fierce Monkey,LOE,<b>Taunt</b>,3,3,4,COMMON,True,Fierce monkey.  That funky monkey.,['TAUNT'],"[40, 400, 5, 50]",,BEAST,"Unlocked in Uldaman, in the League of Explorers adventure.","Crafting unlocked in Uldaman, in the League of Explorers adventure.",,,,
TB_SPT_DPromoCrate1,NEUTRAL,MINION,Weapon Rack,TB,<b>Deathrattle:</b> Current turn player gains a random weapon.,1,0,4,,,,['DEATHRATTLE'],,,,,,,,,
CFM_806,NEUTRAL,MINION,Wrathion,GANGS,<b>Taunt</b>. <b>Battlecry:</b> Draw cards until you draw one that isn't a Dragon.,6,4,5,LEGENDARY,True,"Wrathion, son of Deathwing, is a dragon.  Why isn't he tagged as a dragon, you ask?  WHAT, ARE YOU TRYING TO BLOW HIS COVER??","['BATTLECRY', 'TAUNT']","[1600, 3200, 400, 1600]",,,,,,,,
GVG_096,NEUTRAL,MINION,Piloted Shredder,GVG,<b>Deathrattle:</b> Summon a random 2-Cost minion.,4,4,3,COMMON,True,"Once upon a time, only goblins piloted shredders. These days, everyone from Doomsayer to Lorewalker Cho seems to ride one.",['DEATHRATTLE'],"[40, 400, 5, 50]",,MECHANICAL,,,,,,
CS2_059o,WARLOCK,ENCHANTMENT,Blood Pact,EXPERT1,Increased Health.,,,,,,,,,,,,,,,,
CS2_196,NEUTRAL,MINION,Razorfen Hunter,CORE,<b>Battlecry:</b> Summon a 1/1�Boar.,3,2,3,COMMON,True,Someone did mess with Tuskerr once.  ONCE.,['BATTLECRY'],,,,,Unlocked at Hunter Level 55.,,HORDE,,
OG_318t,NEUTRAL,MINION,Gnoll,OG,<b>Taunt</b>,2,2,2,,,,['TAUNT'],,,,,,,,,
KAR_077,PALADIN,SPELL,Silvermoon Portal,KARA,"Give a minion +2/+2. Summon a random
2-Cost minion.",4,,,COMMON,True,What's Millhouse Manastorm doing in Silvermoon?,,"[40, 400, 5, 50]","{'REQ_TARGET_TO_PLAY': 0, 'REQ_MINION_TARGET': 0}",,"Unlocked in the Opera, in One Night in Karazhan.","Crafting unlocked in the Opera, in One Night in Karazhan.",,,,
KAR_A02_02H,NEUTRAL,WEAPON,Spoon,KARA,,1,3,,,,,,,,,,,,,3,
CFM_712_t13,NEUTRAL,MINION,Jade Golem,GANGS,,10,13,13,,,,['JADE_GOLEM'],,,,,,,,,
BRMA08_1,NEUTRAL,HERO,General Drakkisath,BRM,,,,50,,,,,,,,,,,,,
CS2_093,PALADIN,SPELL,Consecration,CORE,Deal 2 damage to all�enemies.,4,,,COMMON,True,"Consecrated ground glows with Holy energy.  But it smells a little, too.",,,,,Unlocked at Level 4.,Unlocked at Level 43.,,,,
OG_147,NEUTRAL,MINION,Corrupted Healbot,OG,<b>Deathrattle:</b> Restore 8 Health to the enemy hero.,5,6,6,RARE,True,"Not so much ""corrupted"" as ""has terrible aim"".",['DEATHRATTLE'],"[100, 800, 20, 100]",,MECHANICAL,,,,,,
KAR_006,HUNTER,MINION,Cloaked Huntress,KARA,Your <b>Secrets</b> cost (0).,3,3,4,COMMON,True,She's practically GIVING your secrets away!,,"[40, 400, 5, 50]",,,"Unlocked in the Parlor, in One Night in Karazhan.","Crafting unlocked in the Parlor, in One Night in Karazhan.",,,,
CFM_611e2,NEUTRAL,ENCHANTMENT,Demonic Draught,GANGS,+3/+3.,,,,,,,,,,,,,,,,
FP1_024,NEUTRAL,MINION,Unstable Ghoul,NAXX,<b>Taunt</b>. <b>Deathrattle:</b> Deal 1 damage to all minions.,2,1,3,COMMON,True,Filling your Ghouls with Rocket Fuel is all the rage at Necromancer school.,"['DEATHRATTLE', 'TAUNT']","[40, 400, 5, 50]",,,"Unlocked in The Plague Quarter, in the Naxxramas adventure.","Crafting unlocked in The Plague Quarter, in the Naxxramas adventure.",,,,
OG_047e,DRUID,ENCHANTMENT,Spines,OG,+4 Attack this turn.,,,,COMMON,,,['TAG_ONE_TURN_EFFECT'],,,,,,,,,
LOEA04_02,NEUTRAL,HERO_POWER,Escape!,LOE,Encounter new obstacles!,0,,,FREE,,,['AI_MUST_PLAY'],,,,,,,,,
LOEA07_11,NEUTRAL,MINION,Debris,LOE,<b>Taunt.</b>,1,0,3,,,,['TAUNT'],,,,,,,,,
NAX13_02e,NEUTRAL,ENCHANTMENT,Polarity,NAXX,Attack and Health swapped.,,,,,,,,,,,,,,,,
TB_SPT_DPromo_Hero,WARLOCK,HERO,Dark Wanderer,TB,,,,30,,,,,,,,,,,,,
NAX10_01,NEUTRAL,HERO,Patchwerk,NAXX,,,,30,,,,['AI_MUST_PLAY'],,,,,,,,,
OG_070,ROGUE,MINION,Bladed Cultist,OG,<b>Combo:</b> Gain +1/+1.,1,1,2,COMMON,True,He has a poor understanding of the law of diminishing returns.,['COMBO'],"[40, 400, 5, 50]",,,,,,,,
EX1_057,NEUTRAL,MINION,Ancient Brewmaster,EXPERT1,<b>Battlecry:</b> Return a friendly minion from the battlefield to your hand.,4,5,4,COMMON,True,Most pandaren say his brew tastes like yak.  But apparently that's a compliment.,['BATTLECRY'],"[40, 400, 5, 50]","{'REQ_FRIENDLY_TARGET': 0, 'REQ_TARGET_IF_AVAILABLE': 0, 'REQ_NONSELF_TARGET': 0, 'REQ_MINION_TARGET': 0}",,,,Return a minion to your hand.,ALLIANCE,,
EX1_160b,DRUID,SPELL,Leader of the Pack,EXPERT1,Give your minions +1/+1.,0,,,,,,,,,,,,,,,
BRMA06_1H,NEUTRAL,HERO,Majordomo Executus,BRM,,,,30,,,,,,,,,,,,,
CFM_621t27,NEUTRAL,SPELL,Icecap,GANGS,<b>Freeze</b> 3 random enemy minions.,10,,,,,,,,,,,,,,,
BRMA17_4,NEUTRAL,SPELL,LAVA!,BRM,Deal 2 damage to all minions.,2,,,,,,,,,,,,,,,
PART_002,NEUTRAL,SPELL,Time Rewinder,GVG,Return a friendly minion to your hand.,1,,,,,,,,"{'REQ_FRIENDLY_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0, 'REQ_MINION_TARGET': 0}",,,,,,,
BRMC_92,NEUTRAL,MINION,Coren Direbrew,TB,"Always wins Brawls.
 <b>Battlecry:</b> Add a Brawl to your hand.",4,4,8,LEGENDARY,,,['BATTLECRY'],,,,,,,,,
HERO_03,ROGUE,HERO,Valeera Sanguinar,CORE,,,,30,FREE,True,,,,,,,,,,,
CRED_28,NEUTRAL,MINION,He-Rim Woo,CREDITS,<b>Choose One</b> - Punch an arm; Offer a treat; or Give a big hug.,4,4,3,LEGENDARY,,,,,,,,,,,,
FP1_003,NEUTRAL,MINION,Echoing Ooze,NAXX,<b>Battlecry:</b> Summon an exact copy of this minion at the end of the turn.,2,1,2,EPIC,True,OOZE... Ooze... Ooze... (ooze...),['BATTLECRY'],"[400, 1600, 100, 400]",,,"Unlocked in Frostwyrm Lair, in the Naxxramas adventure.","Crafting unlocked in Frostwyrm Lair, in the Naxxramas adventure.",,,,
TU4f_004,NEUTRAL,SPELL,Legacy of the Emperor,MISSIONS,Give your minions +2/+2. <i>(+2 Attack/+2 Health)</i>,3,,,COMMON,,,,,,,,,,,,
BRMA09_4t,NEUTRAL,MINION,Dragonkin,BRM,,1,3,1,,,,,,,DRAGON,,,,,,
LOEA16_6,NEUTRAL,SPELL,Shard of Sulfuras,LOE,Deal 5 damage to ALL characters.,0,,,,,,,,,,,,,,,
DS1h_292_H1_AT_132,HUNTER,HERO_POWER,Ballista Shot,HERO_SKINS,"<b>Hero Power</b>
Deal 3 damage to the enemy hero.",2,,,,,,,,"{'REQ_STEADY_SHOT': 0, 'REQ_MINION_OR_ENEMY_HERO': 0}",,,,,,,
OG_047,DRUID,SPELL,Feral Rage,OG,<b>Choose One -</b> Give your hero +4 Attack this turn; or Gain 8 Armor.,3,,,COMMON,True,Let's be honest. One option is a lot ragier than the other.,['CHOOSE_ONE'],"[40, 400, 5, 50]",,,,,,,,
KAR_A02_09eH,NEUTRAL,ENCHANTMENT,Table Set,KARA,+2/+2.,,,,,,,,,,,,,,,,
AT_075e,PALADIN,ENCHANTMENT,Might of the Hostler,TGT,Warhorse Trainer is granting this minion +1 Attack.,,,,,,,,,,,,,,,,
LOEA09_9,NEUTRAL,SPELL,Naga Repellent,LOE,Destroy all Hungry Naga.,1,,,,,,,,,,,,,,,
OG_313e,NEUTRAL,ENCHANTMENT,Addled,OG,+1/+1.,,,,,,,,,,,,,,,,
TB_SPT_DPromoSecret9,WARRIOR,SPELL,Visions of Knowledge,TB,"<b>Secret:</b> When your opponent's hand has 9 or more cards, reduce the cost of all cards in both hands to (1).",2,,,,,,['SECRET'],,,,,,,,,
LOE_104,PRIEST,SPELL,Entomb,LOE,"Choose an enemy minion.
Shuffle it into your deck.",6,,,COMMON,True,It's perfectly safe as long as you remember to put in air holes.,,"[40, 400, 5, 50]","{'REQ_TARGET_TO_PLAY': 0, 'REQ_MINION_TARGET': 0, 'REQ_ENEMY_TARGET': 0}",,"Unlocked in The Ruined City, in the League of Explorers adventure.","Crafting unlocked in The Ruined City, in the League of Explorers adventure.",,,,
OG_173,NEUTRAL,MINION,Blood of The Ancient One,OG,"If you control two of these
at the end of your turn, merge them into 'The Ancient One'.",9,9,9,EPIC,True,Add two cups of Blood of the Ancient One to one cup of lemon juice. Add just a dash of sugar and stir. Delicious!,,"[400, 1600, 100, 400]",,,,,,,,
TB_PickYourFate_4,NEUTRAL,SPELL,Dire Fate: Card,TB,"When a minion dies, its owner draws a card.",0,,,,,,,,,,,,,,,
OG_109,WARLOCK,MINION,Darkshire Librarian,OG,"<b>Battlecry:</b>
Discard a random card. <b>Deathrattle:</b>
Draw a card.",2,3,2,RARE,True,Do NOT be late with your overdue fines.,"['BATTLECRY', 'DEATHRATTLE']","[100, 800, 20, 100]",,,,,,,,
EX1_621,PRIEST,SPELL,Circle of Healing,EXPERT1,Restore #4 Health to ALL�minions.,0,,,COMMON,True,It isn't really a circle.,,"[40, 400, 5, 50]",,,,,,,,
AT_063,HUNTER,MINION,Acidmaw,TGT,"Whenever another minion takes damage, destroy it.",7,4,2,LEGENDARY,True,"With the help of his trusty sidekick Dreadscale, the giant jormungar Acidmaw is ready to face any knight!",,"[1600, 3200, 400, 1600]",,BEAST,,,,,,
GVG_108,NEUTRAL,MINION,Recombobulator,GVG,<b>Battlecry:</b> Transform a friendly minion into a random minion with the same Cost.,2,3,2,EPIC,True,For when you didn�t combobulate quite right the first time around.,['BATTLECRY'],"[400, 1600, 100, 400]","{'REQ_FRIENDLY_TARGET': 0, 'REQ_TARGET_IF_AVAILABLE': 0, 'REQ_MINION_TARGET': 0}",,,,Transform!,,,
NAX12_02,NEUTRAL,HERO_POWER,Decimate,NAXX,"<b>Hero Power</b>
Change the Health of all minions to 1.",2,,,,,,,,{'REQ_MINIMUM_ENEMY_MINIONS': 1},,,,,,,
AT_124,NEUTRAL,MINION,Bolf Ramshield,TGT,"Whenever your hero takes damage, this minion takes it instead.",6,3,9,LEGENDARY,True,"Bolf keeps coming in 2nd at the Grand Tournament.  It might be his year this year, if Lebron doesn't enter.",,"[1600, 3200, 400, 1600]",,,,,,,,
AT_042,DRUID,MINION,Druid of the Saber,TGT,<b>Choose One -</b> Transform to gain <b>Charge</b>; or +1/+1 and <b>Stealth</b>.,2,2,1,COMMON,True,"That's saberTEETH, not like curved pirate blades.  That's a different kind of druid.  Druid of the Curved Pirate Blades.",['CHOOSE_ONE'],"[40, 400, 5, 50]",,,,,,,,
LOE_010,ROGUE,MINION,Pit Snake,LOE,Destroy any minion damaged by this minion.,1,2,1,COMMON,True,It could be worse.  It could be a Snake Pit.,['POISONOUS'],"[40, 400, 5, 50]",,BEAST,"Unlocked in The Ruined City, in the League of Explorers adventure.","Crafting unlocked in The Ruined City, in the League of Explorers adventure.",,,,
EX1_408,WARRIOR,SPELL,Mortal Strike,EXPERT1,"Deal 4 damage. If you have 12 or less Health, deal 6 instead.",4,,,RARE,True,"""If you only use one ability, use Mortal Strike."" - The Warrior Code, Line 6",,"[100, 800, 20, 100]",{'REQ_TARGET_TO_PLAY': 0},,,,,,,
EX1_384,PALADIN,SPELL,Avenging Wrath,EXPERT1,Deal 8 damage randomly split among all enemies.,6,,,EPIC,True,Wham! Wham! Wham! Wham! Wham! Wham! Wham! Wham!,['ImmuneToSpellpower'],"[400, 1600, 100, 400]",,,,,,,,
KARA_05_01hheroic,NEUTRAL,HERO,Big Bad Wolf,KARA,,,,20,COMMON,,,,,,,,,,,,
TB_BlingBrawl_Hero1p,ROGUE,HERO_POWER,Sharpen,TB,"<b>Hero Power</b>
Increase your weapon's attack by 1",2,,,FREE,,,,,,,,,,,,
OG_121e,NEUTRAL,ENCHANTMENT,Dark Power,OG,Your next spell costs Health instead of Mana.,,,,,,,,,,,,,,,,
BRMA14_7,NEUTRAL,MINION,Electron,BRM,All spells cost (3) less.,3,5,5,LEGENDARY,,,['AURA'],"[1600, 3200, 400, 1600]",,MECHANICAL,,,,,,
TB_KaraPortal_003,NEUTRAL,ENCHANTMENT,Saddened Hero Enchant,TB,Give can't attack this turn to enemy minions.,,,,,,,['TAG_ONE_TURN_EFFECT'],,,,,,,,,
CS2_023,MAGE,SPELL,Arcane Intellect,CORE,Draw 2 cards.,3,,,FREE,True,Playing this card makes you SMARTER.  And let's face it: we could all stand to be a little smarter.,,,,,Unlocked at Level 1.,Unlocked at Level 15.,,,,
CS2_053,SHAMAN,SPELL,Far Sight,EXPERT1,Draw a card. That card costs (3) less.,3,,,EPIC,True,"Drek'thar can't see, but he can <i>see</i>. You know what I mean? It's ok if you don't.",,"[400, 1600, 100, 400]",,,,,,,,
BRM_030,NEUTRAL,MINION,Nefarian,BRM,<b>Battlecry:</b> Add 2 random spells to your hand <i>(from your opponent's class)</i>.,9,8,8,LEGENDARY,True,"They call him ""Blackwing"" because he's a black dragon...... and he's got wings.",['BATTLECRY'],"[1600, 3200, 400, 1600]",,DRAGON,"Unlocked in Hidden Laboratory, in the Blackrock Mountain adventure.","Crafting unlocked in Hidden Laboratory, in the Blackrock Mountain adventure.",,,,
AT_017e,NEUTRAL,ENCHANTMENT,Twilight's Embrace,TGT,+1 Attack and <b>Taunt</b>.,,,,,,,,,,,,,,,,
EX1_323,WARLOCK,MINION,Lord Jaraxxus,EXPERT1,<b>Battlecry:</b> Destroy your hero and replace it with Lord Jaraxxus.,9,3,15,LEGENDARY,True,"""TRIFLING GNOME! YOUR ARROGANCE WILL BE YOUR UNDOING!!!!""",['BATTLECRY'],"[1600, 3200, 400, 1600]",,DEMON,,,,,,
CFM_816,DRUID,MINION,Virmen Sensei,GANGS,<b>Battlecry:</b> Give a friendly Beast +2/+2.,5,4,5,RARE,True,There is no carrot.,['BATTLECRY'],"[100, 800, 20, 100]","{'REQ_FRIENDLY_TARGET': 0, 'REQ_TARGET_IF_AVAILABLE': 0, 'REQ_TARGET_WITH_RACE': 20, 'REQ_MINION_TARGET': 0}",,,,,,,
CFM_660,MAGE,MINION,Manic Soulcaster,GANGS,<b>Battlecry:</b> Choose a friendly minion. Shuffle a copy into your deck.,3,3,4,EPIC,True,"When casting a tournament, you really have to put your soul into it!",['BATTLECRY'],"[400, 1600, 100, 400]","{'REQ_FRIENDLY_TARGET': 0, 'REQ_TARGET_IF_AVAILABLE': 0, 'REQ_MINION_TARGET': 0}",,,,,,,
XXX_110,NEUTRAL,MINION,Yogg-Saron Test (Auto),CHEAT,<b>Battlecry:</b> Cast 30 random spells <i>(targets chosen randomly)</i>.,0,7,5,LEGENDARY,,,['BATTLECRY'],,,,,,,,,
OG_317,NEUTRAL,MINION,"Deathwing, Dragonlord",OG,<b>Deathrattle:</b> Put all Dragons from your hand into the battlefield.,10,12,12,LEGENDARY,True,"To his credit, Deathwing really took to heart the feedback he was receiving that he needed to be ""more of a team player"".",['DEATHRATTLE'],"[1600, 3200, 400, 1600]",,DRAGON,,,,,,
KARA_12_03,MAGE,SPELL,Flame Wreath,KARA,"<b>Secret:</b> When an enemy attacks, deal 5 damage to all other enemies.",3,,,,,,"['SECRET', 'ImmuneToSpellpower']",,,,,,,,,
NAX3_01H,NEUTRAL,HERO,Maexxna,NAXX,,,,45,,,,,,,,,,,,,
BRMA14_2,NEUTRAL,HERO_POWER,Activate Arcanotron,BRM,"<b>Hero Power</b>
Activate Arcanotron!",2,,,,,,['AI_MUST_PLAY'],,,,,,,,,
